"StichtagDatJahr","QuarSort","QuarLang","KreisSort","KreisLang","HHtypSort","HHtypLang","AnzHH","AnzBestWir"
2024,11,"Rathaus",1,"Kreis 1",1,"Einpersonenhaushalt",1123,1123
2024,11,"Rathaus",1,"Kreis 1",4,"Zweipersonenhaushalt",285,570
2024,11,"Rathaus",1,"Kreis 1",5,"Ehepaar ohne Kinder",188,376
2024,11,"Rathaus",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",9,18
2024,11,"Rathaus",1,"Kreis 1",7,"Ein-Elternhaushalt",52,121
2024,11,"Rathaus",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",112,414
2024,11,"Rathaus",1,"Kreis 1",10,"Paar mit Kind(ern)",23,83
2024,11,"Rathaus",1,"Kreis 1",11,"Patchwork-Haushalt",6,18
2024,11,"Rathaus",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",89,320
2024,11,"Rathaus",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",11,43
2024,11,"Rathaus",1,"Kreis 1",14,"Generationenhaushalt",3,14
2024,12,"Hochschulen",1,"Kreis 1",1,"Einpersonenhaushalt",133,133
2024,12,"Hochschulen",1,"Kreis 1",4,"Zweipersonenhaushalt",39,78
2024,12,"Hochschulen",1,"Kreis 1",5,"Ehepaar ohne Kinder",23,46
2024,12,"Hochschulen",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",1,2
2024,12,"Hochschulen",1,"Kreis 1",7,"Ein-Elternhaushalt",9,22
2024,12,"Hochschulen",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",18,68
2024,12,"Hochschulen",1,"Kreis 1",10,"Paar mit Kind(ern)",9,31
2024,12,"Hochschulen",1,"Kreis 1",11,"Patchwork-Haushalt",3,10
2024,12,"Hochschulen",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",16,66
2024,12,"Hochschulen",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",2,8
2024,12,"Hochschulen",1,"Kreis 1",14,"Generationenhaushalt",1,3
2024,13,"Lindenhof",1,"Kreis 1",1,"Einpersonenhaushalt",365,365
2024,13,"Lindenhof",1,"Kreis 1",4,"Zweipersonenhaushalt",99,198
2024,13,"Lindenhof",1,"Kreis 1",5,"Ehepaar ohne Kinder",53,106
2024,13,"Lindenhof",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",3,6
2024,13,"Lindenhof",1,"Kreis 1",7,"Ein-Elternhaushalt",30,70
2024,13,"Lindenhof",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",37,137
2024,13,"Lindenhof",1,"Kreis 1",10,"Paar mit Kind(ern)",5,16
2024,13,"Lindenhof",1,"Kreis 1",11,"Patchwork-Haushalt",1,5
2024,13,"Lindenhof",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",22,81
2024,13,"Lindenhof",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",9,40
2024,13,"Lindenhof",1,"Kreis 1",14,"Generationenhaushalt",1,3
2024,14,"City",1,"Kreis 1",1,"Einpersonenhaushalt",107,107
2024,14,"City",1,"Kreis 1",4,"Zweipersonenhaushalt",52,104
2024,14,"City",1,"Kreis 1",5,"Ehepaar ohne Kinder",29,58
2024,14,"City",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",2,4
2024,14,"City",1,"Kreis 1",7,"Ein-Elternhaushalt",13,36
2024,14,"City",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",48,183
2024,14,"City",1,"Kreis 1",10,"Paar mit Kind(ern)",10,35
2024,14,"City",1,"Kreis 1",11,"Patchwork-Haushalt",3,12
2024,14,"City",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",27,103
2024,14,"City",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",10,45
2024,14,"City",1,"Kreis 1",14,"Generationenhaushalt",2,13
2024,21,"Wollishofen",2,"Kreis 2",1,"Einpersonenhaushalt",4246,4246
2024,21,"Wollishofen",2,"Kreis 2",4,"Zweipersonenhaushalt",1445,2890
2024,21,"Wollishofen",2,"Kreis 2",5,"Ehepaar ohne Kinder",1174,2348
2024,21,"Wollishofen",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",21,42
2024,21,"Wollishofen",2,"Kreis 2",7,"Ein-Elternhaushalt",579,1408
2024,21,"Wollishofen",2,"Kreis 2",8,"Ehepaar mit Kind(ern)",1705,6486
2024,21,"Wollishofen",2,"Kreis 2",9,"Eingetragenes Paar mit Kind(ern)",1,3
2024,21,"Wollishofen",2,"Kreis 2",10,"Paar mit Kind(ern)",437,1576
2024,21,"Wollishofen",2,"Kreis 2",11,"Patchwork-Haushalt",50,160
2024,21,"Wollishofen",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",309,1040
2024,21,"Wollishofen",2,"Kreis 2",13,"Wohngemeinschaft mit Kind(ern)",175,823
2024,21,"Wollishofen",2,"Kreis 2",14,"Generationenhaushalt",37,189
2024,23,"Leimbach",2,"Kreis 2",1,"Einpersonenhaushalt",933,933
2024,23,"Leimbach",2,"Kreis 2",4,"Zweipersonenhaushalt",268,536
2024,23,"Leimbach",2,"Kreis 2",5,"Ehepaar ohne Kinder",354,708
2024,23,"Leimbach",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",3,6
2024,23,"Leimbach",2,"Kreis 2",7,"Ein-Elternhaushalt",179,508
2024,23,"Leimbach",2,"Kreis 2",8,"Ehepaar mit Kind(ern)",610,2415
2024,23,"Leimbach",2,"Kreis 2",10,"Paar mit Kind(ern)",94,358
2024,23,"Leimbach",2,"Kreis 2",11,"Patchwork-Haushalt",17,63
2024,23,"Leimbach",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",95,322
2024,23,"Leimbach",2,"Kreis 2",13,"Wohngemeinschaft mit Kind(ern)",69,352
2024,23,"Leimbach",2,"Kreis 2",14,"Generationenhaushalt",19,99
2024,24,"Enge",2,"Kreis 2",1,"Einpersonenhaushalt",2019,2019
2024,24,"Enge",2,"Kreis 2",4,"Zweipersonenhaushalt",814,1628
2024,24,"Enge",2,"Kreis 2",5,"Ehepaar ohne Kinder",502,1004
2024,24,"Enge",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",12,24
2024,24,"Enge",2,"Kreis 2",7,"Ein-Elternhaushalt",158,383
2024,24,"Enge",2,"Kreis 2",8,"Ehepaar mit Kind(ern)",680,2651
2024,24,"Enge",2,"Kreis 2",9,"Eingetragenes Paar mit Kind(ern)",3,10
2024,24,"Enge",2,"Kreis 2",10,"Paar mit Kind(ern)",164,564
2024,24,"Enge",2,"Kreis 2",11,"Patchwork-Haushalt",21,70
2024,24,"Enge",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",232,809
2024,24,"Enge",2,"Kreis 2",13,"Wohngemeinschaft mit Kind(ern)",79,395
2024,24,"Enge",2,"Kreis 2",14,"Generationenhaushalt",19,105
2024,31,"Alt-Wiedikon",3,"Kreis 3",1,"Einpersonenhaushalt",4481,4481
2024,31,"Alt-Wiedikon",3,"Kreis 3",4,"Zweipersonenhaushalt",1802,3604
2024,31,"Alt-Wiedikon",3,"Kreis 3",5,"Ehepaar ohne Kinder",761,1522
2024,31,"Alt-Wiedikon",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",19,38
2024,31,"Alt-Wiedikon",3,"Kreis 3",7,"Ein-Elternhaushalt",277,669
2024,31,"Alt-Wiedikon",3,"Kreis 3",8,"Ehepaar mit Kind(ern)",1052,4241
2024,31,"Alt-Wiedikon",3,"Kreis 3",9,"Eingetragenes Paar mit Kind(ern)",1,4
2024,31,"Alt-Wiedikon",3,"Kreis 3",10,"Paar mit Kind(ern)",274,954
2024,31,"Alt-Wiedikon",3,"Kreis 3",11,"Patchwork-Haushalt",38,121
2024,31,"Alt-Wiedikon",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",410,1378
2024,31,"Alt-Wiedikon",3,"Kreis 3",13,"Wohngemeinschaft mit Kind(ern)",143,768
2024,31,"Alt-Wiedikon",3,"Kreis 3",14,"Generationenhaushalt",30,199
2024,33,"Friesenberg",3,"Kreis 3",1,"Einpersonenhaushalt",1391,1391
2024,33,"Friesenberg",3,"Kreis 3",4,"Zweipersonenhaushalt",373,746
2024,33,"Friesenberg",3,"Kreis 3",5,"Ehepaar ohne Kinder",624,1248
2024,33,"Friesenberg",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",2,4
2024,33,"Friesenberg",3,"Kreis 3",7,"Ein-Elternhaushalt",396,1046
2024,33,"Friesenberg",3,"Kreis 3",8,"Ehepaar mit Kind(ern)",1117,4555
2024,33,"Friesenberg",3,"Kreis 3",10,"Paar mit Kind(ern)",210,804
2024,33,"Friesenberg",3,"Kreis 3",11,"Patchwork-Haushalt",14,52
2024,33,"Friesenberg",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",59,199
2024,33,"Friesenberg",3,"Kreis 3",13,"Wohngemeinschaft mit Kind(ern)",62,289
2024,33,"Friesenberg",3,"Kreis 3",14,"Generationenhaushalt",22,116
2024,34,"Sihlfeld",3,"Kreis 3",1,"Einpersonenhaushalt",5736,5736
2024,34,"Sihlfeld",3,"Kreis 3",4,"Zweipersonenhaushalt",2310,4620
2024,34,"Sihlfeld",3,"Kreis 3",5,"Ehepaar ohne Kinder",844,1688
2024,34,"Sihlfeld",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",22,44
2024,34,"Sihlfeld",3,"Kreis 3",7,"Ein-Elternhaushalt",470,1133
2024,34,"Sihlfeld",3,"Kreis 3",8,"Ehepaar mit Kind(ern)",1011,3972
2024,34,"Sihlfeld",3,"Kreis 3",9,"Eingetragenes Paar mit Kind(ern)",2,8
2024,34,"Sihlfeld",3,"Kreis 3",10,"Paar mit Kind(ern)",335,1160
2024,34,"Sihlfeld",3,"Kreis 3",11,"Patchwork-Haushalt",49,157
2024,34,"Sihlfeld",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",514,1680
2024,34,"Sihlfeld",3,"Kreis 3",13,"Wohngemeinschaft mit Kind(ern)",138,714
2024,34,"Sihlfeld",3,"Kreis 3",14,"Generationenhaushalt",50,322
2024,41,"Werd",4,"Kreis 4",1,"Einpersonenhaushalt",1014,1014
2024,41,"Werd",4,"Kreis 4",4,"Zweipersonenhaushalt",508,1016
2024,41,"Werd",4,"Kreis 4",5,"Ehepaar ohne Kinder",139,278
2024,41,"Werd",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",8,16
2024,41,"Werd",4,"Kreis 4",7,"Ein-Elternhaushalt",47,113
2024,41,"Werd",4,"Kreis 4",8,"Ehepaar mit Kind(ern)",187,762
2024,41,"Werd",4,"Kreis 4",10,"Paar mit Kind(ern)",71,236
2024,41,"Werd",4,"Kreis 4",11,"Patchwork-Haushalt",10,30
2024,41,"Werd",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",149,520
2024,41,"Werd",4,"Kreis 4",13,"Wohngemeinschaft mit Kind(ern)",34,204
2024,41,"Werd",4,"Kreis 4",14,"Generationenhaushalt",23,160
2024,41,"Werd",4,"Kreis 4",15,"Familien-Verbund",1,4
2024,42,"Langstrasse",4,"Kreis 4",1,"Einpersonenhaushalt",3535,3535
2024,42,"Langstrasse",4,"Kreis 4",4,"Zweipersonenhaushalt",1567,3134
2024,42,"Langstrasse",4,"Kreis 4",5,"Ehepaar ohne Kinder",414,828
2024,42,"Langstrasse",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",28,56
2024,42,"Langstrasse",4,"Kreis 4",7,"Ein-Elternhaushalt",108,240
2024,42,"Langstrasse",4,"Kreis 4",8,"Ehepaar mit Kind(ern)",291,1030
2024,42,"Langstrasse",4,"Kreis 4",10,"Paar mit Kind(ern)",123,415
2024,42,"Langstrasse",4,"Kreis 4",11,"Patchwork-Haushalt",17,54
2024,42,"Langstrasse",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",487,1660
2024,42,"Langstrasse",4,"Kreis 4",13,"Wohngemeinschaft mit Kind(ern)",54,262
2024,42,"Langstrasse",4,"Kreis 4",14,"Generationenhaushalt",17,76
2024,44,"Hard",4,"Kreis 4",1,"Einpersonenhaushalt",3133,3133
2024,44,"Hard",4,"Kreis 4",4,"Zweipersonenhaushalt",1373,2746
2024,44,"Hard",4,"Kreis 4",5,"Ehepaar ohne Kinder",457,914
2024,44,"Hard",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",13,26
2024,44,"Hard",4,"Kreis 4",7,"Ein-Elternhaushalt",405,978
2024,44,"Hard",4,"Kreis 4",8,"Ehepaar mit Kind(ern)",623,2360
2024,44,"Hard",4,"Kreis 4",10,"Paar mit Kind(ern)",203,722
2024,44,"Hard",4,"Kreis 4",11,"Patchwork-Haushalt",27,87
2024,44,"Hard",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",414,1427
2024,44,"Hard",4,"Kreis 4",13,"Wohngemeinschaft mit Kind(ern)",75,340
2024,44,"Hard",4,"Kreis 4",14,"Generationenhaushalt",32,161
2024,51,"Gewerbeschule",5,"Kreis 5",1,"Einpersonenhaushalt",2530,2530
2024,51,"Gewerbeschule",5,"Kreis 5",4,"Zweipersonenhaushalt",1100,2200
2024,51,"Gewerbeschule",5,"Kreis 5",5,"Ehepaar ohne Kinder",321,642
2024,51,"Gewerbeschule",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",12,24
2024,51,"Gewerbeschule",5,"Kreis 5",7,"Ein-Elternhaushalt",208,509
2024,51,"Gewerbeschule",5,"Kreis 5",8,"Ehepaar mit Kind(ern)",386,1447
2024,51,"Gewerbeschule",5,"Kreis 5",9,"Eingetragenes Paar mit Kind(ern)",1,3
2024,51,"Gewerbeschule",5,"Kreis 5",10,"Paar mit Kind(ern)",158,552
2024,51,"Gewerbeschule",5,"Kreis 5",11,"Patchwork-Haushalt",22,68
2024,51,"Gewerbeschule",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",279,960
2024,51,"Gewerbeschule",5,"Kreis 5",13,"Wohngemeinschaft mit Kind(ern)",73,348
2024,51,"Gewerbeschule",5,"Kreis 5",14,"Generationenhaushalt",19,103
2024,52,"Escher Wyss",5,"Kreis 5",1,"Einpersonenhaushalt",1084,1084
2024,52,"Escher Wyss",5,"Kreis 5",4,"Zweipersonenhaushalt",709,1418
2024,52,"Escher Wyss",5,"Kreis 5",5,"Ehepaar ohne Kinder",307,614
2024,52,"Escher Wyss",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",23,46
2024,52,"Escher Wyss",5,"Kreis 5",7,"Ein-Elternhaushalt",81,193
2024,52,"Escher Wyss",5,"Kreis 5",8,"Ehepaar mit Kind(ern)",308,1100
2024,52,"Escher Wyss",5,"Kreis 5",9,"Eingetragenes Paar mit Kind(ern)",1,4
2024,52,"Escher Wyss",5,"Kreis 5",10,"Paar mit Kind(ern)",141,488
2024,52,"Escher Wyss",5,"Kreis 5",11,"Patchwork-Haushalt",18,58
2024,52,"Escher Wyss",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",212,717
2024,52,"Escher Wyss",5,"Kreis 5",13,"Wohngemeinschaft mit Kind(ern)",63,295
2024,52,"Escher Wyss",5,"Kreis 5",14,"Generationenhaushalt",5,22
2024,61,"Unterstrass",6,"Kreis 6",1,"Einpersonenhaushalt",5141,5141
2024,61,"Unterstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",2147,4294
2024,61,"Unterstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",1205,2410
2024,61,"Unterstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",22,44
2024,61,"Unterstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",588,1445
2024,61,"Unterstrass",6,"Kreis 6",8,"Ehepaar mit Kind(ern)",1720,6605
2024,61,"Unterstrass",6,"Kreis 6",9,"Eingetragenes Paar mit Kind(ern)",2,6
2024,61,"Unterstrass",6,"Kreis 6",10,"Paar mit Kind(ern)",507,1812
2024,61,"Unterstrass",6,"Kreis 6",11,"Patchwork-Haushalt",51,166
2024,61,"Unterstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",576,1982
2024,61,"Unterstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kind(ern)",149,678
2024,61,"Unterstrass",6,"Kreis 6",14,"Generationenhaushalt",24,122
2024,63,"Oberstrass",6,"Kreis 6",1,"Einpersonenhaushalt",2430,2430
2024,63,"Oberstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",804,1608
2024,63,"Oberstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",597,1194
2024,63,"Oberstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",14,28
2024,63,"Oberstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",204,496
2024,63,"Oberstrass",6,"Kreis 6",8,"Ehepaar mit Kind(ern)",708,2652
2024,63,"Oberstrass",6,"Kreis 6",10,"Paar mit Kind(ern)",207,745
2024,63,"Oberstrass",6,"Kreis 6",11,"Patchwork-Haushalt",23,75
2024,63,"Oberstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",250,896
2024,63,"Oberstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kind(ern)",84,378
2024,63,"Oberstrass",6,"Kreis 6",14,"Generationenhaushalt",15,76
2024,71,"Fluntern",7,"Kreis 7",1,"Einpersonenhaushalt",1486,1486
2024,71,"Fluntern",7,"Kreis 7",4,"Zweipersonenhaushalt",476,952
2024,71,"Fluntern",7,"Kreis 7",5,"Ehepaar ohne Kinder",630,1260
2024,71,"Fluntern",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",16,32
2024,71,"Fluntern",7,"Kreis 7",7,"Ein-Elternhaushalt",172,430
2024,71,"Fluntern",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",714,2704
2024,71,"Fluntern",7,"Kreis 7",9,"Eingetragenes Paar mit Kind(ern)",1,4
2024,71,"Fluntern",7,"Kreis 7",10,"Paar mit Kind(ern)",126,448
2024,71,"Fluntern",7,"Kreis 7",11,"Patchwork-Haushalt",18,62
2024,71,"Fluntern",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",133,511
2024,71,"Fluntern",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",89,437
2024,71,"Fluntern",7,"Kreis 7",14,"Generationenhaushalt",14,62
2024,72,"Hottingen",7,"Kreis 7",1,"Einpersonenhaushalt",2521,2521
2024,72,"Hottingen",7,"Kreis 7",4,"Zweipersonenhaushalt",797,1594
2024,72,"Hottingen",7,"Kreis 7",5,"Ehepaar ohne Kinder",597,1194
2024,72,"Hottingen",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",19,38
2024,72,"Hottingen",7,"Kreis 7",7,"Ein-Elternhaushalt",223,534
2024,72,"Hottingen",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",810,3048
2024,72,"Hottingen",7,"Kreis 7",10,"Paar mit Kind(ern)",196,710
2024,72,"Hottingen",7,"Kreis 7",11,"Patchwork-Haushalt",25,85
2024,72,"Hottingen",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",198,725
2024,72,"Hottingen",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",105,503
2024,72,"Hottingen",7,"Kreis 7",14,"Generationenhaushalt",15,68
2024,73,"Hirslanden",7,"Kreis 7",1,"Einpersonenhaushalt",1739,1739
2024,73,"Hirslanden",7,"Kreis 7",4,"Zweipersonenhaushalt",560,1120
2024,73,"Hirslanden",7,"Kreis 7",5,"Ehepaar ohne Kinder",405,810
2024,73,"Hirslanden",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",5,10
2024,73,"Hirslanden",7,"Kreis 7",7,"Ein-Elternhaushalt",158,376
2024,73,"Hirslanden",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",460,1722
2024,73,"Hirslanden",7,"Kreis 7",9,"Eingetragenes Paar mit Kind(ern)",1,3
2024,73,"Hirslanden",7,"Kreis 7",10,"Paar mit Kind(ern)",125,436
2024,73,"Hirslanden",7,"Kreis 7",11,"Patchwork-Haushalt",17,53
2024,73,"Hirslanden",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",180,633
2024,73,"Hirslanden",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",57,268
2024,73,"Hirslanden",7,"Kreis 7",14,"Generationenhaushalt",14,72
2024,74,"Witikon",7,"Kreis 7",1,"Einpersonenhaushalt",2345,2345
2024,74,"Witikon",7,"Kreis 7",4,"Zweipersonenhaushalt",587,1174
2024,74,"Witikon",7,"Kreis 7",5,"Ehepaar ohne Kinder",851,1702
2024,74,"Witikon",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",10,20
2024,74,"Witikon",7,"Kreis 7",7,"Ein-Elternhaushalt",276,691
2024,74,"Witikon",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",988,3729
2024,74,"Witikon",7,"Kreis 7",9,"Eingetragenes Paar mit Kind(ern)",1,3
2024,74,"Witikon",7,"Kreis 7",10,"Paar mit Kind(ern)",162,574
2024,74,"Witikon",7,"Kreis 7",11,"Patchwork-Haushalt",21,71
2024,74,"Witikon",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",171,595
2024,74,"Witikon",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",77,365
2024,74,"Witikon",7,"Kreis 7",14,"Generationenhaushalt",15,70
2024,81,"Seefeld",8,"Kreis 8",1,"Einpersonenhaushalt",1770,1770
2024,81,"Seefeld",8,"Kreis 8",4,"Zweipersonenhaushalt",498,996
2024,81,"Seefeld",8,"Kreis 8",5,"Ehepaar ohne Kinder",290,580
2024,81,"Seefeld",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",5,10
2024,81,"Seefeld",8,"Kreis 8",7,"Ein-Elternhaushalt",129,309
2024,81,"Seefeld",8,"Kreis 8",8,"Ehepaar mit Kind(ern)",322,1180
2024,81,"Seefeld",8,"Kreis 8",10,"Paar mit Kind(ern)",78,267
2024,81,"Seefeld",8,"Kreis 8",11,"Patchwork-Haushalt",21,68
2024,81,"Seefeld",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",97,317
2024,81,"Seefeld",8,"Kreis 8",13,"Wohngemeinschaft mit Kind(ern)",51,242
2024,81,"Seefeld",8,"Kreis 8",14,"Generationenhaushalt",4,19
2024,82,"Mühlebach",8,"Kreis 8",1,"Einpersonenhaushalt",1758,1758
2024,82,"Mühlebach",8,"Kreis 8",4,"Zweipersonenhaushalt",539,1078
2024,82,"Mühlebach",8,"Kreis 8",5,"Ehepaar ohne Kinder",324,648
2024,82,"Mühlebach",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",11,22
2024,82,"Mühlebach",8,"Kreis 8",7,"Ein-Elternhaushalt",130,308
2024,82,"Mühlebach",8,"Kreis 8",8,"Ehepaar mit Kind(ern)",390,1437
2024,82,"Mühlebach",8,"Kreis 8",9,"Eingetragenes Paar mit Kind(ern)",1,3
2024,82,"Mühlebach",8,"Kreis 8",10,"Paar mit Kind(ern)",72,246
2024,82,"Mühlebach",8,"Kreis 8",11,"Patchwork-Haushalt",8,26
2024,82,"Mühlebach",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",123,414
2024,82,"Mühlebach",8,"Kreis 8",13,"Wohngemeinschaft mit Kind(ern)",47,221
2024,82,"Mühlebach",8,"Kreis 8",14,"Generationenhaushalt",9,47
2024,83,"Weinegg",8,"Kreis 8",1,"Einpersonenhaushalt",1177,1177
2024,83,"Weinegg",8,"Kreis 8",4,"Zweipersonenhaushalt",365,730
2024,83,"Weinegg",8,"Kreis 8",5,"Ehepaar ohne Kinder",307,614
2024,83,"Weinegg",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",7,14
2024,83,"Weinegg",8,"Kreis 8",7,"Ein-Elternhaushalt",135,310
2024,83,"Weinegg",8,"Kreis 8",8,"Ehepaar mit Kind(ern)",371,1396
2024,83,"Weinegg",8,"Kreis 8",10,"Paar mit Kind(ern)",74,251
2024,83,"Weinegg",8,"Kreis 8",11,"Patchwork-Haushalt",14,45
2024,83,"Weinegg",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",82,293
2024,83,"Weinegg",8,"Kreis 8",13,"Wohngemeinschaft mit Kind(ern)",57,279
2024,83,"Weinegg",8,"Kreis 8",14,"Generationenhaushalt",7,37
2024,91,"Albisrieden",9,"Kreis 9",1,"Einpersonenhaushalt",4801,4801
2024,91,"Albisrieden",9,"Kreis 9",4,"Zweipersonenhaushalt",1692,3384
2024,91,"Albisrieden",9,"Kreis 9",5,"Ehepaar ohne Kinder",1336,2672
2024,91,"Albisrieden",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",21,42
2024,91,"Albisrieden",9,"Kreis 9",7,"Ein-Elternhaushalt",598,1441
2024,91,"Albisrieden",9,"Kreis 9",8,"Ehepaar mit Kind(ern)",1795,6721
2024,91,"Albisrieden",9,"Kreis 9",9,"Eingetragenes Paar mit Kind(ern)",2,6
2024,91,"Albisrieden",9,"Kreis 9",10,"Paar mit Kind(ern)",514,1844
2024,91,"Albisrieden",9,"Kreis 9",11,"Patchwork-Haushalt",60,199
2024,91,"Albisrieden",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",350,1158
2024,91,"Albisrieden",9,"Kreis 9",13,"Wohngemeinschaft mit Kind(ern)",149,695
2024,91,"Albisrieden",9,"Kreis 9",14,"Generationenhaushalt",44,218
2024,92,"Altstetten",9,"Kreis 9",1,"Einpersonenhaushalt",8074,8074
2024,92,"Altstetten",9,"Kreis 9",4,"Zweipersonenhaushalt",2877,5754
2024,92,"Altstetten",9,"Kreis 9",5,"Ehepaar ohne Kinder",2045,4090
2024,92,"Altstetten",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",28,56
2024,92,"Altstetten",9,"Kreis 9",7,"Ein-Elternhaushalt",845,2068
2024,92,"Altstetten",9,"Kreis 9",8,"Ehepaar mit Kind(ern)",2434,9141
2024,92,"Altstetten",9,"Kreis 9",9,"Eingetragenes Paar mit Kind(ern)",1,5
2024,92,"Altstetten",9,"Kreis 9",10,"Paar mit Kind(ern)",539,1875
2024,92,"Altstetten",9,"Kreis 9",11,"Patchwork-Haushalt",107,358
2024,92,"Altstetten",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",720,2503
2024,92,"Altstetten",9,"Kreis 9",13,"Wohngemeinschaft mit Kind(ern)",247,1145
2024,92,"Altstetten",9,"Kreis 9",14,"Generationenhaushalt",88,451
2024,101,"Höngg",10,"Kreis 10",1,"Einpersonenhaushalt",4531,4531
2024,101,"Höngg",10,"Kreis 10",4,"Zweipersonenhaushalt",1590,3180
2024,101,"Höngg",10,"Kreis 10",5,"Ehepaar ohne Kinder",1489,2978
2024,101,"Höngg",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",24,48
2024,101,"Höngg",10,"Kreis 10",7,"Ein-Elternhaushalt",671,1639
2024,101,"Höngg",10,"Kreis 10",8,"Ehepaar mit Kind(ern)",1870,7059
2024,101,"Höngg",10,"Kreis 10",10,"Paar mit Kind(ern)",427,1519
2024,101,"Höngg",10,"Kreis 10",11,"Patchwork-Haushalt",49,164
2024,101,"Höngg",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",348,1226
2024,101,"Höngg",10,"Kreis 10",13,"Wohngemeinschaft mit Kind(ern)",181,890
2024,101,"Höngg",10,"Kreis 10",14,"Generationenhaushalt",26,119
2024,102,"Wipkingen",10,"Kreis 10",1,"Einpersonenhaushalt",4122,4122
